articleNo,articleName,articleStatus,realEstateTypeCode,realEstateTypeName,articleRealEstateTypeCode,articleRealEstateTypeName,tradeTypeCode,tradeTypeName,verificationTypeCode,floorInfo,rentPrc,priceChangeState,isPriceModification,dealOrWarrantPrc,area1,area2,direction,articleConfirmYmd,representativeImgUrl,representativeImgTypeCode,representativeImgThumb,siteImageCount,articleFeatureDesc,tagList,buildingName,sameAddrCnt,sameAddrDirectCnt,sameAddrMaxPrc,sameAddrMinPrc,cpid,cpName,cpPcArticleUrl,cpPcArticleBridgeUrl,cpPcArticleLinkUseAtArticleTitleYn,cpPcArticleLinkUseAtCpNameYn,cpMobileArticleUrl,cpMobileArticleLinkUseAtArticleTitleYn,cpMobileArticleLinkUseAtCpNameYn,latitude,longitude,isLocationShow,realtorName,realtorId,tradeCheckedByOwner,isDirectTrade,isInterest,isComplex,detailAddress,detailAddressYn,premiumPrc,search_day
2203513563,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,1/22,,SAME,False,"6억 7,661",100,50,,20220204,,,,0,"1층 잔디광장쪽 상가 전매 매물, 호실내 방문 가능","['2년이내', '1층', '주차가능', '엘리베이터']",지식산업센터,1,0.0,"6억 7,661","6억 7,661",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203513563,,False,True,,False,False,37.51533,126.727318,True,대우인천테크노밸리공인중개사사무소,2091122d,False,False,False,False,,N,,20220212
2203333790,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,6/23,160,SAME,False,"1,600",213,106,,20220203,,,,0,갈산역 역세권 지식산업센터 내 드라이브인 공장 냉난방기 있음,"['2년이내', '융자금없는', '주차가능']",지식산업센터,1,0.0,"1,600/160","1,600/160",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2203333790,,False,True,,False,False,37.51533,126.727318,True,우정공인중개사사무소,dd5495200,False,False,False,False,,N,,20220212
2203464616,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,21/23,80,SAME,False,"1,000",121,60,서향,20220203,,,,0,"전용18,렌트프리가능한 고층사무실,냉난방기설치완료","['2년이내', '주차가능', '엘리베이터', '화재경보기']",중소형사무실,1,0.0,"1,000/80","1,000/80",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203464616,,False,True,,False,False,37.51533,126.727318,True,인천지산부동산공인중개사사무소,darkjin444,False,False,False,False,,N,,20220212
2203344440,대형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,5/7,100,SAME,False,"1,000",132,115,서향,20220203,,,,0,"부평구청역1분, 역세권 5층 사무실, 엘리베이터, 교통편리","['25년이상', '융자금없는', '역세권', '관리비10만원이하']",대형사무실,1,0.0,"1,000/100","1,000/100",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203344440,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203344440,False,True,37.508064,126.72298,True,롯데부동산공인중개사사무소,lyiyongil1,False,False,False,False,,N,,20220212
2203489968,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,22/23,50,SAME,False,500,46,23,서향,20220203,,,,0,"지식산업센터내 신축기숙사,직원숙소및사무실 등록가능","['2년이내', '관리비10만원이하', '주차가능', '엘리베이터']",중소형사무실,1,0.0,500/50,500/50,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203489968,,False,True,,False,False,37.51533,126.727318,True,인천지산부동산공인중개사사무소,darkjin444,False,False,False,False,,N,,20220212
2203369423,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,23/B1,350,SAME,False,"4,000",35120,281713,,20220203,,,,0,"신축 전용70,호실앞주차가능,코너투베란다 공장호실","['2년이내', '융자금없는', '엘리베이터', '화재경보기']",공장,1,0.0,"4,000/350","4,000/350",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203369423,,False,True,,False,False,37.51533,126.727318,True,인천지산부동산공인중개사사무소,darkjin444,False,False,False,False,,N,,20220212
2203420500,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,7/23,80,SAME,False,"1,000",96,48,,20220203,,,,0,인천테크노밸리 섹션오피스 갈산역 도보 5분,"['2년이내', '융자금없는', '주차가능']",지식산업센터,1,0.0,"1,000/80","1,000/80",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2203420500,,False,True,,False,False,37.51533,126.727318,True,김규태공인중개사사무소,kkt2729nv,False,False,False,False,,N,,20220212
2203390379,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,22/23,775,SAME,False,1억,1025,513,,20220203,,,,0,"전용155,한층통임대,대형사무실,신축첫입주,높은층전망굿","['2년이내', '고층', '주차가능', '엘리베이터']",지식산업센터,1,0.0,1억/775,1억/775,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203390379,,False,True,,False,False,37.51533,126.727318,True,인천지산부동산공인중개사사무소,darkjin444,False,False,False,False,,N,,20220212
2203910428,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,2/4,270,SAME,False,"3,000",257,257,,20220207,,,,0,갈산역바로앞위치 교통여건 최고2층 전용80ㅍ,"['25년이상', '융자금없는', '역세권', '관리비10만원이하']",중소형사무실,1,0.0,"3,000/270","3,000/270",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203910428,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203910428,False,True,0,0,False,나공단공인중개사사무소,kjcobra6557,False,False,False,False,,N,,20220212
2203228955,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,19/23,,SAME,False,"1억 4,287",46,23,,20220129,,,,0,"19층 복층형 풀옵션 오피스텔급 기숙사 전매 매물, 마피, 호실방문가능 ","['2년이내', '주차가능', '엘리베이터', '풀옵']",지식산업센터,1,0.0,"1억 4,287","1억 4,287",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203228955,,False,True,,False,False,37.51533,126.727318,True,대우인천테크노밸리공인중개사사무소,2091122d,False,False,False,False,,N,,20220212
2203230906,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,2/23,,SAME,False,"3억 9,576",103,51,,20220129,,,,0,"2층 도로가쪽 상가 전매 매물, 호실내 방문 가능","['2년이내', '주차가능', '엘리베이터', '보안']",지식산업센터,1,0.0,"3억 9,576","3억 9,576",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203230906,,False,True,,False,False,37.51533,126.727318,True,대우인천테크노밸리공인중개사사무소,2091122d,False,False,False,False,,N,,20220212
2203232639,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,12/22,100,SAME,False,"1,000",129,65,,20220129,,,,0,U1 1층 입주 부동산 입니다 사무실 임대,['2년이내'],지식산업센터,1,0.0,"1,000/100","1,000/100",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203232639,,False,True,,False,False,37.51533,126.727318,True,U1채움공인중개사사무소,chaeum0831,False,False,False,False,,N,,20220212
2203233754,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,12/22,150,SAME,False,"1,500",218,109,,20220129,,,,0,U1 1층 입주 부동산입니다 코너 양창 사무실 임대,['2년이내'],지식산업센터,1,0.0,"1,500/150","1,500/150",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203233754,,False,True,,False,False,37.51533,126.727318,True,U1채움공인중개사사무소,chaeum0831,False,False,False,False,,N,,20220212
2203238917,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,5/23,160,SAME,False,"1,600",213,106,,20220129,,,,0,갈산역 역세권 지식산업센터 내 드라이브인 공장 냉난방기 있음,"['2년이내', '융자금없는', '주차가능']",지식산업센터,1,0.0,"1,600/160","1,600/160",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2203238917,,False,True,,False,False,37.51533,126.727318,True,우정공인중개사사무소,dd5495200,False,False,False,False,,N,,20220212
2203226021,중소형사무실,R0,SMS,사무실,D01,사무실,A1,매매,DOC,9/23,,SAME,False,"1억 9,969",94,47,동향,20220129,,,,0,"9층 도로가쪽 섹션오피스 전매 매물, 무피, 호실내 방문 가능","['2년이내', '테라스', '주차가능', '엘리베이터']",중소형사무실,1,0.0,"1억 9,969","1억 9,969",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203226021,,False,True,,False,False,37.51533,126.727318,True,대우인천테크노밸리공인중개사사무소,2091122d,False,False,False,False,,N,,20220212
2203192031,중소형사무실,R0,SMS,사무실,D01,사무실,A1,매매,DOC,15/22,,SAME,False,2억 279,118,59,북향,20220129,,,,0,"15층 남향 코너 사무실 전매 매물, 무피, 호실내 방문 가능","['2년이내', '테라스', '주차가능', '엘리베이터']",중소형사무실,1,0.0,2억 279,2억 279,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203192031,,False,True,,False,False,37.51533,126.727318,True,대우인천테크노밸리공인중개사사무소,2091122d,False,False,False,False,,N,,20220212
2203167755,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,10/22,130,SAME,False,"1,300",171,85,,20220129,,,,0,첫입주 갈산역 드라이브인 공장 발코니 있음,"['2년이내', '융자금없는', '주차가능', '베란다']",지식산업센터,1,0.0,"1,300/130","1,300/130",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2203167755,,False,True,,False,False,37.51533,126.727318,True,우정공인중개사사무소,dd5495200,False,False,False,False,,N,,20220212
2203167710,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,21/22,90,SAME,False,"1,000",177,58,,20220129,,,,0,첫입주 갈산역 소형 사무실 발코니 있음,"['2년이내', '융자금없는', '주차가능', '베란다']",지식산업센터,1,0.0,"1,000/90","1,000/90",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2203167710,,False,True,,False,False,37.51533,126.727318,True,우정공인중개사사무소,dd5495200,False,False,False,False,,N,,20220212
2203224912,중소형사무실,R0,SMS,사무실,D01,사무실,A1,매매,DOC,8/23,,SAME,False,"2억 7,485",136,68,동향,20220129,,,,0,"8층 섹션오피스 전매 매물, 마피, 호실내 방문 가능","['2년이내', '테라스', '주차가능', '엘리베이터']",중소형사무실,1,0.0,"2억 7,485","2억 7,485",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203224912,,False,True,,False,False,37.51533,126.727318,True,대우인천테크노밸리공인중개사사무소,2091122d,False,False,False,False,,N,,20220212
2203199838,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,18/22,90,SAME,False,"1,000",130,65,서향,20220129,,,,0,"18층 코너 사무실 임대 매물, 호실내 방문 가능","['2년이내', '융자금없는', '테라스', '주차가능']",중소형사무실,1,0.0,"1,000/90","1,000/90",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203199838,,False,True,,False,False,37.51533,126.727318,True,대우인천테크노밸리공인중개사사무소,2091122d,False,False,False,False,,N,,20220212
2203163848,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,17/22,90,SAME,False,"1,000",120,60,,20220129,,,,0,갈산역 역세권 지식산업센터 붙여서 사용가능,"['2년이내', '융자금없는', '주차가능']",지식산업센터,1,0.0,"1,000/90","1,000/90",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2203163848,,False,True,,False,False,37.51533,126.727318,True,우정공인중개사사무소,dd5495200,False,False,False,False,,N,,20220212
2203163933,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,17/22,80,SAME,False,"1,000",105,52,,20220129,,,,0,갈산역 역세권 지식산업센터 붙여서 사용가능,"['2년이내', '융자금없는', '주차가능']",지식산업센터,1,0.0,"1,000/80","1,000/80",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2203163933,,False,True,,False,False,37.51533,126.727318,True,우정공인중개사사무소,dd5495200,False,False,False,False,,N,,20220212
2203196766,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,11/22,120,SAME,False,"2,000",190,95,북향,20220129,,,,0,"11층 코너 사무실 임대 매물, 호실내 방문 가능","['2년이내', '융자금없는', '테라스', '주차가능']",중소형사무실,1,0.0,"2,000/120","2,000/120",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203196766,,False,True,,False,False,37.51533,126.727318,True,대우인천테크노밸리공인중개사사무소,2091122d,False,False,False,False,,N,,20220212
2203163630,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,21/22,50,SAME,False,500,75,37,,20220129,,,,0,첫입주 갈산역 소형 사무실 공원보이는 발코니,"['2년이내', '융자금없는', '주차가능', '베란다']",지식산업센터,1,0.0,500/50,500/50,hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2203163630,,False,True,,False,False,37.51533,126.727318,True,우정공인중개사사무소,dd5495200,False,False,False,False,,N,,20220212
2203183688,중소형사무실,R0,SMS,사무실,D01,사무실,A1,매매,DOC,11/22,,SAME,False,"2억 3,275",120,60,북향,20220129,,,,0,"11층 옥상정원이 있는 코너 사무실 전매 매물, 무피, 호실내 방문 가능","['2년이내', '테라스', '마당', '주차가능']",중소형사무실,1,0.0,"2억 3,275","2억 3,275",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203183688,,False,True,,False,False,37.51533,126.727318,True,대우인천테크노밸리공인중개사사무소,2091122d,False,False,False,False,,N,,20220212
2201978328,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,OWNER,5/5,120,SAME,False,"2,000",155,148,남향,20220118,,,,0,"갈산역세권,관리잘된사무실","['25년이내', '융자금없는', '역세권', '관리비20만원이하']",중소형사무실,1,0.0,"2,000/120","2,000/120",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2201978328,,False,True,,False,False,37.516969,126.724063,True,이안부동산공인중개사,bsgnn23,False,False,False,False,,N,,20220212
2203099694,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,3/23,120,SAME,False,"1,200",160,80,,20220128,,,,0,U1 1층 입주부동산 입니다 드라이브인공장 임매,['2년이내'],지식산업센터,1,0.0,"1,200/120","1,200/120",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203099694,,False,True,,False,False,37.51533,126.727318,True,U1채움공인중개사사무소,chaeum0831,False,False,False,False,,N,,20220212
2203154577,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,23/23,,SAME,False,"1억 6,300",46,23,,20220128,,,,0,복층타입 인천테크노밸리유1센터 ,[],지식산업센터,1,0.0,"1억 6,300","1억 6,300",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203154577,,False,True,,False,False,37.51533,126.727318,True,귀연공인중개사사무소,kwiyeon2,False,False,False,False,,N,,20220212
2203101319,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,6/23,160,SAME,False,"1,600",213,106,,20220128,,,,0,U1 1층 입주 부동산입니다 드라이브인 공장 임대,['2년이내'],지식산업센터,1,0.0,"1,600/160","1,600/160",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203101319,,False,True,,False,False,37.51533,126.727318,True,U1채움공인중개사사무소,chaeum0831,False,False,False,False,,N,,20220212
2203158578,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,21/22,,SAME,False,"2억 4,443",120,60,,20220128,,,,0,"21층 코너 사무실 매물, 무피, 현장답사 가능","['2년이내', '주차가능', '엘리베이터', '보안']",지식산업센터,1,0.0,"2억 4,443","2억 4,443",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203158578,,False,True,,False,False,37.51533,126.727318,True,대우인천테크노밸리공인중개사사무소,2091122d,False,False,False,False,,N,,20220212
2203091608,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,10/23,80,SAME,False,"1,000",122,61,,20220128,,,,0,"전용18,섹션오피스,역세권사무실,발코니,냉난방기","['2년이내', '주차가능', '엘리베이터', '화재경보기']",지식산업센터,1,0.0,"1,000/80","1,000/80",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203091608,,False,True,,False,False,37.51533,126.727318,True,인천지산부동산공인중개사사무소,darkjin444,False,False,False,False,,N,,20220212
2203159009,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,10/23,,SAME,False,"3억 4,500",171,85,,20220128,,,,0,복층타입 인천테크노밸리유1센터 ,['2년이내'],지식산업센터,1,0.0,"3억 4,500","3억 4,500",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203159009,,False,True,,False,False,37.51533,126.727318,True,귀연공인중개사사무소,kwiyeon2,False,False,False,False,,N,,20220212
2203090494,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,DOC,9/22,,SAME,False,"3억 7,547",192,96,,20220128,,,,0,"29 공장 전매 9층 드라이브인  매물, 무피, 현장답사 가능","['2년이내', '주차가능', '엘리베이터', '보안']",지식산업센터,1,0.0,"3억 7,547","3억 7,547",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203090494,,False,True,,False,False,37.51533,126.727318,True,대우인천테크노밸리공인중개사사무소,2091122d,False,False,False,False,,N,,20220212
2203161590,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,3/22,150,SAME,False,"1,500",192,96,,20220128,,,,0,"3층 남향 드라이브인 공장 월세 매물, 현장답사 가능","['2년이내', '주차가능', '엘리베이터', '보안']",지식산업센터,3,0.0,"1,500/150","1,500/150",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203161590,,False,True,,False,False,37.51533,126.727318,True,대우인천테크노밸리공인중개사사무소,2091122d,False,False,False,False,,N,,20220212
