articleNo,articleName,tradeTypeName,floorInfo,rentPrc,dealOrWarrantPrc,area1,area2,realtorName,search_day,articleDetail.verificationTypeName,articleDetail.mapLocationIndicationYn,articleDetail.etcAddress,articleDetail.articleFeatureDescription,articleDetail.detailDescription,articleBuildingRegister.platPlc,address,building_name
2205692988,지식산업센터,월세,7/22,170,"1,700",214,107,우정공인중개사사무소,20220222,,Y,인천테크노밸리유원센터 B동 714,첫입주 갈산역 공장 사무실 발코니 있음,"※ 드라이브인으로 호실 앞 주차가능
※ 갈산역 도보 10분이내, 정문 앞 버스정류장
※ 경인고속도로IC 차량 3분, 제1외곽순환도로 중동IC 차량 10분거리
※ 10층까지는 드라이브인 구조로 차량을 공장 앞에 주차가능함
※ 11층에 넓은 정원 공간 있음

지하1층 ~ 지상23층 건물로 상가/공장/사무실/기숙사 등 다양하게 입주

롯데시네마, 스타벅스 등 유명 프랜차이즈들 입점 확정되었고,

8,500여명의 유동인구를 유입할 수 있는 상업시설로

생활하기 편리한 환경과 교통까지 두루 갖추고 있습니다.

11층에 누구나 이용가능한 넓은 정원공간이 있어 쾌적한 휴식시간을

가질 수 있습니다.

상가, 공장, 기숙사 다양한 매물 다량 보유중이니 편하게 연락주세요

문자,카톡,전화 모두 환영합니다♥",,인천 부평구 갈산동 94,
2205719625,지식산업센터,매매,9/23,,"9억 1,224",254,254,인천테크노밸리공인중개사사무소,20220222,,Y,B-913 B-914,,"77평에 중대형 공장으로 활용가능한 제조 입니다.
프리미엄1500만원",,인천 부평구 갈산동 94,
2205674402,지식산업센터,월세,11/23,65,"1,000",105,52,굿모닝공인중개사사무소,20220222,,Y,B동1114,,"* 지하철7호선(부평구청역 강남 출퇴근 용이) 부평구청역 도보이용가능
*인천1호선 갈산역 도보5분이내.
*11층넓은옥상정원이 휴게공간으로 이용할 수 있고 막힘없는 실개천뷰.
*11층2개호실묶음(전용32평), 코너4개호실묶음(전용50평)임대, 용도에맞게 임대 혹은 매매가능합니다. 
* 업무용공장임대.매매 물건 다량보유중 입니다(11층,20층), 전화 주시면 친절히 안내해 드리겠습니다.
☎ 02-833-5300  . 010-5518-0054",,인천 부평구 갈산동 94,
2205725017,지식산업센터,월세,6/23,180,"2,000",137,137,인천테크노밸리공인중개사사무소,20220222,,Y,B-608,,,,인천 부평구 갈산동 94,
2205676890,공장,월세,23/B1,430,"5,000",281,281,인천 유원 공인중개사사무소,20220222,,Y,18층 B2202~B2206,,"★★ 인천테크노밸리U1센터 전문 입주 부동산 B동 165호(잔디광장) ★★ 

▣  매물 기본 정보  ▣
  + 용도: 업무형공장
  + 전용면적: 85평[연결호수]
  + 계약면적: 170평
  + 층고: 2.7m
  + 3면 발코니

   ★★★ 상가, 공장, 사무실, 기숙사 임대/전매 물건 다량 보유 ★★★ 
 
■ 건물 특징
  + 규모: 대지면적 1만평
            연면적 8만5천평 (지하1층 ~ 지상23층)
            (상가/제조형공장/업무형공장/사무실/기숙사)
 + 특장점: 1. 소형 섹션오피스와 드라이브인 시스템, 영화관, 기숙사[복층]
                 상업시설이 연결된 최적의 동선
              2. 멀티플렉스 롯데시네마 영화관 7관 입점
              3. 수익형 부동산의 안정된 임대와 풍부한 배후 수요로 인하여
                  임대 수익뿐만 아니라 시세 차익까지 기대 가능한 
                  부평 최고의 투자명소
    
■ 접 근 성
 + 차 량: 부평 IC 5분, 중동 IC 10분
 + 지하철: 갈산역 도보 약 7분 소요.
               부평구청역 약 13분 소요.
 + 버 스: 정류장 도보 1분 이내.

▣  저희 부동산은 현 매물에 대한 분양의 시작과 마무리를 함께하여 
     고객님의 니즈에 맞게 맞춤 중개가 우수합니다.
      
     인천테크노밸리U1센터 1층에 입주하고 있어 정확한 정보와 
     다양한매물을 보여 드릴 수 있습니다.
    
 ▣ 전문 상담 : 010-7128-8788  /  010-6779-6400",,인천 부평구 갈산동 94,
2205693044,지식산업센터,월세,10/22,140,"1,400",186,93,우정공인중개사사무소,20220222,,Y,인천테크노밸리유원센터 D동 1008,첫입주 갈산역 공장 사무실 발코니 있음,"※ 드라이브인으로 호실 앞 주차가능
※ 갈산역 도보 10분이내, 정문 앞 버스정류장
※ 경인고속도로IC 차량 3분, 제1외곽순환도로 중동IC 차량 10분거리
※ 10층까지는 드라이브인 구조로 차량을 공장 앞에 주차가능함
※ 11층에 넓은 정원 공간 있음

지하1층 ~ 지상23층 건물로 상가/공장/사무실/기숙사 등 다양하게 입주

롯데시네마, 스타벅스 등 유명 프랜차이즈들 입점 확정되었고,

8,500여명의 유동인구를 유입할 수 있는 상업시설로

생활하기 편리한 환경과 교통까지 두루 갖추고 있습니다.

11층에 누구나 이용가능한 넓은 정원공간이 있어 쾌적한 휴식시간을

가질 수 있습니다.

상가, 공장, 기숙사 다양한 매물 다량 보유중이니 편하게 연락주세요

문자,카톡,전화 모두 환영합니다♥",,인천 부평구 갈산동 94,
2205705750,지식산업센터,월세,11/23,70,"1,000",105,52,리드부동산공인중개사사무소,20220222,,Y,B동 1114,인천테크노밸리 지산 옥상정원층 실개천뷰 전용 52.85㎡,"*지하철7호선 부평구청역 도보가능
*인천1호선 갈산역 도보가능
*11층 옥상정원 이용가능
*트인 실개천뷰
*11층 2개호실 묶음임대 및 매매 가능",,인천 부평구 갈산동 94,
2205664413,지식산업센터,월세,8/22,450,"4,500",683,342,U1채움공인중개사사무소,20220222,,Y,"C805,C806,C807",강추 드라이브인 공장 최저가 임대,"안녕하세요
인천테크노밸리 U1센터
1층 상가 입주 U1채움부동산 입니다.

드라이브인 공장
평당 22,000원으로 시세대비 저렴

1개호실 전용 34평 1500/150
2개호실 전용 68평 3000/300
3개호실 전용 102평 4500/450

조건 협의 가능 합니다

언제든 연락주세요
U1채움부동산
032-464-6400 / 010-9373-7736",,인천 부평구 갈산동 94,
2205687972,지식산업센터,월세,11/23,70,"1,000",105,52,승리부동산공인중개사무소,20220222,,Y,B동 1114호,,"* 지하철 7호선 부평구청역 도보 10분위치 강남에서 출퇴근 용이
* 현재 공실  즉시 입주 가능 
* 공방 및 사무실 추천 원데이 클래스 사용 가능

",,인천 부평구 갈산동 94,
2205656636,지식산업센터,월세,8/22,150,"1,500",226,113,U1채움공인중개사사무소,20220222,,Y,C805,추천.드라이브인공장 시세대비 저렴하게 임대,"안녕하세요
인천테크노밸리U1센터
1층 상가 입주한 U1채움부동산 입니다.

드라이브인 공장
현재 시세대비
최저가로 임대

1개호실  전용 약 34평  1500/150
2개호실  전용 약 68평  3000/300
3개호실  전용 약 102평 4500/450

조건 협의 가능

연락바랍니다
U1채움부동산
032-464-6400 / 010-9373-7736",,인천 부평구 갈산동 94,
2205618309,공장,월세,23/B1,160,"1,500",106,106,인천테크노밸리공인중개사사무소,20220222,,Y,A-806,,,,인천 부평구 갈산동 94,
2205648856,중소형사무실,월세,21/23,70,"1,000",51,51,인천테크노밸리공인중개사사무소,20220222,,Y,C-2106,,,,인천 부평구 갈산동 94,
2205613222,중소형사무실,매매,16/23,,2억 730,120,60,인천테크노밸리공인중개사사무소,20220222,,Y,b-1511,전망좋은 코너자리,,,인천 부평구 갈산동 94,
2205615593,중소형사무실,월세,18/23,70,800,102,51,INCHEON유원공인중개사사무소,20220222,,Y,d동1810호,신축사무실 전용15 .조용.편의시설좋아요,"*** 인천테크노밸리 U1센터 내 D동 업무동사무실 입니다.
  공장동은 10까지이고 업무동은  11층부터 있습니다.
  자체동도 물론 화물 엘레베이터는 있구요
  냉난방기는 천정형 에어컨 설치되어 있구요
  렌트프리는 기본2달 드리구요 협의해드립니다.
  임대인이 젊은분이라서 완전 좋으십니다. 
   바로 연락주십시요
  보증금 완전저렴합니다. 
*****공장.상가.기숙사 다량보유하고 있는 입주 부동산입니다.***
*****언제든 연락주십시요 공인중개사 유인자 010-9183-6903***
  ",,인천 부평구 갈산동 94,
2205637887,공장,매매,23/B1,,"4,347억 1,000",115,115,인천테크노밸리공인중개사사무소,20220222,,Y,C-707,,"국내 최고의 드라이브 인을 자랑하는 제조이며
청천천을 바라보는 방향입니다.",,인천 부평구 갈산동 94,
2205600106,지식산업센터,월세,3/23,150,"1,500",197,96,명공인중개사사무소,20220222,,Y,c동 309,최고의 시설 드라이브인 가능한 곳에서 사업 시작 하세요,"◆소재지 : 갈산역 인근 도보10분
◆해당층 : 3층
◆계약면적 : 약60평
◆전용면적 : 약29평
◆임대조건 : 보증금 1500만원, 월세 150만원
◆주차 가능 여부 : 가능
◆특징 : → 입주시 시설 협의
         
           
※ 공인중개사법 18조 2,3항에 의거하여
해당 매물은 최초 게재일 당시
거래 가능한 실매물임을 확인하였으나
광고 내용을 보는 시점에 거래가 완료되었을 수 있으므로
거래 완료 여부 및 자세한 내용은
유선 상으로 확인해주시기 바랍니다.

★ 물건에 관해 궁금하신 사항은 언제든지 방문하여주시면
원하는 조건에 맞는 또 다른 물건들을 다양하게
비교해서 보실 수 있습니다.

★ 고객님이 만족하실 수 있는 물건을 구해 드리기
위해 최선을 다하겠습니다.

▣ 명공인중개사사무소 ▣
☎ 032-328-0081/☎ 010-9478-9574",,인천 부평구 갈산동 94,
2205597617,지식산업센터,월세,12/23,50,500,46,23,명공인중개사사무소,20220222,,Y,A동 1233호,갈산역 도보 가성비 좋은 풀옵션 복층형 기숙사,"≡≡≡≡≡≡ 【 임대현황 】 ≡≡≡≡≡≡

◆소재지 : 갈산역 인근 도보10분
◆해당층 : 12층
◆계약면적 : 약14평
◆전용면적 : 약7평
◆임대조건 : 보증금 1000만원, 월세 55만원
◆주차 가능 여부 : 가능
◆특징 : → 풀옵션 복층형
           → 다양한 수납 공간및 넓은 베란다
           → 관리비 저렴(주변 오피스텔 대비)
           → 단지내 편의시설,힐링공간완비

※ 공인중개사법 18조 2,3항에 의거하여
해당 매물은 최초 게재일 당시
거래 가능한 실매물임을 확인하였으나
광고 내용을 보는 시점에 거래가 완료되었을 수 있으므로
거래 완료 여부 및 자세한 내용은
유선 상으로 확인해주시기 바랍니다.

★ 물건에 관해 궁금하신 사항은 언제든지 방문하여주시면
원하는 조건에 맞는 또 다른 물건들을 다양하게
비교해서 보실 수 있습니다.

★ 고객님이 만족하실 수 있는 물건을 구해 드리기
위해 최선을 다하겠습니다.

▣ 명공인중개사사무소 ▣
☎ 032-328-0081/☎ 010-9478-9574",,인천 부평구 갈산동 94,
2205579024,지식산업센터,월세,3/22,150,"1,500",192,96,미래공인중개사사무소,20220222,,Y,c동309호,부평u1 전용29 갈산역5분 즉시입주 냉난방기설치 사무실,"부평u1 전용29 갈산역5분 즉시입주 냉난방기설치 사무실
- 문의, 방문 언제나 환영하며 다양한 매물
확보하고 있습니다.
-성실, 신속, 정확한 중개사로서 고객의 재산과 인연을
소중하게 생각합니다
-복드리는 미래부동산",,인천 부평구 갈산동 94,
2205545261,지식산업센터,월세,4/22,170,"1,700",243,121,U1채움공인중개사사무소,20220223,소유자,Y,D416,강추 호실 위치 좋음 시세대비 저렴 ,"안녕하세요
인천테크노밸리U1센터
1층 B동 155호 U1채움부동산 입니다.

호실 위치 정말 좋아요
공장 앞 주차 가능
시세대비 월세 저렴
즉시입주 가능

위 매물 외
다양한 호실 매물 가지고 있습니다.

연락 주세요
032-464-6400 / 010-9373-7736
",,인천 부평구 갈산동 94,
2205752868,지식산업센터,월세,6/22,150,"1,500",202,101,유원제이공인중개사사무소,20220223,소유자,Y,B동 622호,"전용30, 신축첫입주, 드라이브인, 호실앞주차, 갈산역세권","!!인천테크노밸리U1센터 내 입점 부동산!!
-유원제이 공인중개사사무소-

▶ 인천테크노밸리U1센터
▶ 지식산업센터 공장(제조형)

- 전용 면적 : 30.66평
- 바로 앞 드라이브인 호실
- 하중 1.2T/㎡당
- 광폭도로 6M



▶지식산업센터 다양한 매물 상담하세요~
소형10평부터 100평까지 가능합니다~

▶ 인천테크노밸리U1센터 지식산업센터 임대 및 전매 가능(입주바로가능)

- 전용 58.3평 3000/260 (드라이브 인 가능)

- 전용 39평 2000/180 (드라이브 인 가능)

- 전용 40평 (코너호실)


-유원제이 부동산/D동 117호-

H.P : 010-2176-4666
사무실: 032-209-1117
블로그 : https://blog.naver.com/2hyesun2
카카오톡ID: iihyesun2",,인천 부평구 갈산동 94,
2205703043,중소형사무실,월세,18/22,70,700,91,45,U1채움공인중개사사무소,20220223,소유자,Y,B1821,즉시입주 가능 냉난방기 설치 완료 ,"안녕하세요 
인천테크노밸리U1센터 
1층 B동 155호 입주한 U1채움 부동산 입니다. 

전용 약 14평 
냉난방기 설치된 사무실 입니다. 
즉시입주 가능 합니다. 

위 매물외 
소형 10평대부터 ~ 100평 이상까지 
묶음 호실 임대 가능 합니다 

연락주세요 
U1채움부동산 
032-464-6400 / 010-9373-7736",,인천 부평구 갈산동 94,
2205754809,중소형사무실,월세,13/22,70,700,94,47,최고 공인중개사사무소,20220223,소유자,Y,B-1319,"U1지식산업센터, 소형사무실, 옥상뷰, 베란다","【매물 기본정보】

▪  전용면적 : 약14py
▪  분양면적 : 약28py
▪  임대금액 : 800/80

※ 10평에서 100평 이상 다양한 평수 다량 보유 ※

■ 접 근 성 
 ▪  차  량 : 경인고속도로 부평 IC 와 서울외곽순환도로 중동 IC 이용 가능. 
 ▪  지하철 : 인천1호선 갈산역 도보 약 5분 소요.
            서울7호선, 인천1호선 부평구청역 약 10분 소요.
 ▪  버  스 : 정류장 도보 1분 이내.

 ■  인천테크노벨리U1 지식산업센터는 
    눈부신 비전을 품고 새로운 비즈니스의 최적의 중심으로 떠오르는
    인천 부평에 위치한 지역 최대 규모의 지식산업센터.
    공장동 (지하 1층부터 지상 10층까지) / 업무동 (지상11층부터 23층까지)
    상가동 1층 및 2층-3층 등 (근린생활시설) / 섹션오피스 / 기숙사 등 
 
    영화관 롯데시네마 7관이 입점하여 365일 지속적인 유동 인구 유입,
    주거 밀집지역으로 풍부한 배후 고객, 
    U1 지식산업단지 내 상주 인구 고정 수요,
    인근 부평 국가산업단지와 한국 지엠 부평공장 등 직장인 수요, 
    관공서 및 공원시설 등 생활 인프라로 확대되는 배후 수요.
   
    인천 부평역 GTX-B노선이 개통 확정
    시세차익까지 누릴 수 있는 개발 호재 최고!
    ",,인천 부평구 갈산동 94,
